id,name,city,address,website,category
11407,"and nightclub favored by NYC","New York","191 Chrystie St, New York, NY 10002",http://outerheaven.nyc/,nightclub
11408,"chaos and opt for a more intimate venue","New York","55 Grove St, New York, NY 10014",https://littleowleventsnyc.com/,live_music
11409,"has an array of amenities","New York","333 E 102nd St, New York, NY 10029",,nightclub
11410,"house DJ","New York","26601 Richmond Rd, Bedford Heights, OH 44146",https://www.rthgroup.com/,live_music
11411,"in the back room","New York","102 Norfolk St, New York, NY 10002",http://www.backroomnyc.com/,live_music
11413,"sought after by locals and tourists alike","New York","169 Madison Ave, New York, NY 10016",http://www.likealocaltours.com/,nightclub
11415,"154 Scott Ave","New York","154 Scott Ave, Brooklyn, NY 11237",,nightclub
11416,"20 Church St","New York","20 Church St, Jamaica, NY 11414",,nightclub
11417,"200 Central Park S","New York","200 Central Park S, New York, NY 10019",,nightclub
11418,"315 Meserole","New York","315 Meserole St, Brooklyn, NY 11206",,nightclub
11419,"434 E 9th St","New York","434 E 9th St, New York, NY 10009",,nightclub
11420,"58 Avenue A","New York","58 Avenue A, New York, NY 10009",,nightclub
11421,"5th & Mad","New York","Jonestown, TX 78645",,nightclub
11422,"617 W 46th St","New York","617 W 46th St, New York, NY 10036",,nightclub
11423,"64-02 Myrtle Ave","New York","64-02 Myrtle Ave, Flushing, NY 11385",,nightclub
11424,"65 Kent Ave, Brooklyn, NY 11249, USA","New York","65 Kent Ave, Brooklyn, NY 11249",,nightclub
11425,"A New York NY US","New York","New York, NY",http://www.mbpo.org/,nightclub
11426,"AMC Times Square NYE Mega","New York","234 W 42nd St, New York, NY 10036",https://www.amctheatres.com/movie-theatres/new-york-city/amc-empire-25?utm_medium=organic&utm_source=google&utm_campaign=local,nightclub
11427,"Acoustik Garden Lounge","New York","1515 Atlantic Ave, Brooklyn, NY 11213",https://acoustikgardenlounge.com/,nightclub
11428,"Adults Only Times Square NYE Party Pass","New York","225 W 39th St, New York, NY 10018",http://timessquarenewyears.com/,nightclub
11429,"After Party","New York","299 Vandervoort Ave, Brooklyn, NY 11211",,nightclub
11430,"Ainsworth Chelsea","New York","122 W 26th St, New York, NY 10001",http://www.the-ainsworth.com/,nightclub
11431,"Ainsworth Hoboken",Hoboken,"310 Sinatra Dr, Hoboken, NJ 07030",https://www.the-ainsworth.com/,nightclub
11432,"All Access NYE Party Pass NYC","New York","1441 Broadway Suite 5015, New York, NY 10018",https://nycnewyears.com/,nightclub
11433,"Arlo SoHo, Living Room","New York","231 Hudson St, New York, NY 10013",https://www.arlohotels.com/soho,nightclub
11434,"Arlo Williamsburg","New York","96 Wythe Ave, Brooklyn, NY 11249",https://www.arlohotels.com/williamsburg/?utm_campaign=GoogleMyBusiness&utm_source=Google&utm_medium=LocalSearch,nightclub
11435,"ArtSpace @ PUBLIC Hotel","New York","215 Chrystie St, New York, NY 10002",https://www.publichotels.com/newyork/eat-and-drink/artspace,nightclub
11436,"Aspen Social at the Night Hotel","New York","132 W 45th St, New York, NY 10036",https://nighthotelattimessquare.reservandohoteles.com/,nightclub
11437,"Atlantic Avenue Brooklyn NY","New York","New York, NY",,nightclub
11438,"Attic Rooftop & Lounge","New York","Ermou 86, Athina 105 54, Greece",https://www.atticurbanrooftop.com/,nightclub
11439,"Avalon Yacht","New York","1700 York Ave, New York, NY 10128",http://www.y4as.com/,live_music
11440,Avenue,"New York","259 10th Ave, New York, NY 10001",https://www.avenues.org/ny,nightclub
11441,"B Bar aka Bowery Bar","New York","310 Bowery #2, New York, NY 10012",http://www.310bowery.nyc/,nightclub
11442,"B New York New York United States","New York","New York, NY 10009",,nightclub
11443,"Baby's All Right","New York","146 Broadway, Brooklyn, NY 11211",http://babysallright.com/,nightclub
11444,"Bar Sella","New York","134 4th Ave, New York, NY 10003",https://barsellanyc.com/,nightclub
11445,"Bar Sprezzatura","New York","251 W 48th St, New York, NY 10036",https://www.barsprezzaturanyc.com/,nightclub
11446,"Bar Sprezzatura
Ring","New York",,,nightclub
11447,Barcelona,"New York","Westfield, NY 14787",,nightclub
11448,"Bathtub Gin","New York","132 9th Ave, New York, NY 10011",http://www.bathtubginnyc.com/,live_music
11449,Bembe,"New York","81 S 6th St, Brooklyn, NY 11249",http://www.bembe.us/,nightclub
11450,"Bk Backyard Bar","New York","151 Banker St, Brooklyn, NY 11222",https://www.bkbackyard.com/,nightclub
11451,"Blind Barber","New York","East Village, 339 E 10th St, New York, NY 10009",http://www.blindbarber.com/,nightclub
11452,"Blue Lounge","New York","59 W 44th St, New York, NY 10036",http://www.algonquinhotel.com/blue-bar,nightclub
11453,Boardroom,"New York","150 E 54th St, New York, NY 10022",http://www.theboardroomny.com/,nightclub
11454,"Boardroom Bar NYC","New York",,,nightclub
11455,"Body by Brooklyn","New York","275 Park Ave, Brooklyn, NY 11205",http://www.bodybybrooklyn.com/,nightclub
11456,"Bohemian Hall & Beer Garden","New York","4939 Broadway Ave, Cleveland, OH 44127",http://www.sokolgreatercleveland.org/,nightclub
11457,"Bohemian Hall Beer Garden","New York","29-19 24th Ave, Astoria, NY 11105",https://bohemianhall.com/,nightclub
11458,"Bolo Bolo Café & Bakery","New York","364 Richmond St W, Toronto, ON M5V 1X6, Canada",,nightclub
11459,"Bourbon Street","New York","40-12 Bell Blvd, Bayside, NY 11361",https://bourbonstreetny.com/?utm_source=google,live_music
11460,"Bourbon Street Bar & Grille restaurant","New York","Inside Bourbon Orleans Hotel, 730 Bourbon St, New Orleans, LA 70116",http://www.bourbonorleans.com/eat-drink-jazz/bourbon-o-bar/,live_music
11461,"Bourbon Street Dinner","New York","160 Central Park S Suite 1101-62, New York, NY 10019",https://www.bourbonsteaknyc.com/,live_music
11462,"Bowery Ballroom","New York","6 Delancey St, New York, NY 10002",http://www.mercuryeastpresents.com/boweryballroom,nightclub
11463,"Bowlero NYC","New York","13307 San Pedro Ave, San Antonio, TX 78216",https://www.luckystrikeent.com/location/lucky-strike-san-antonio?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listings,nightclub
11464,Bravos,"New York","378 5th Ave, New York, NY 10018",https://www.bravokosherpizza.com/,nightclub
11465,"Bravos lounge","New York","261 Dyckman St, New York, NY 10034",,nightclub
11466,"Bronze Owl","New York","52 W 33rd St, New York, NY 10001",https://thebronzeowlnyc.com/?SEO_id=GMB--R-NYCCUQQ-3&y_source=1_MTA1NjIzNDEzNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,nightclub
11467,"Brooklyn Chop House",Brooklyn,"150 Nassau St, New York, NY 10038",https://www.brooklynchophouse.com/,nightclub
11468,"Brooklyn NY
Age","New York",,,live_music
11469,"Broome Street Ganesha Temple","New York","430 Broome St, New York, NY 10013",https://broomestreetganesh.org/,nightclub
11470,"Bryant Park Grill","New York","25 W 40th St, New York, NY 10018",https://bryantparkgrillnyc.com/,live_music
11471,"Bryant Park Hotel
Sunday","New York",,,nightclub
11472,"CATCH Roof","New York","21 9th Ave, New York, NY 10014",https://www.catchrestaurants.com/location/catch-nyc/,nightclub
11473,"CIVILIAN Hotel","New York","305 W 48th St, New York, NY 10036",http://www.civilianhotel.com/,live_music
11474,"CIVILIAN Hotel
Featuring Starchild Rooftop","New York",,,nightclub
11475,"Cabanas at the Maritime","New York","3700 Surf Ave, Brooklyn, NY 11224",,nightclub
11476,"Cafè Lakay","New York","3323 Avenue I, Brooklyn, NY 11210",,nightclub
11477,Capitale,"New York","130 Bowery, New York, NY 10013",https://capitaleny.com/,nightclub
11479,Carpark,"New York","2 5th Ave, New York, NY 10012",https://www.gmcparking.com/locations-rates/downtown/washington-square/,nightclub
11480,"Casa Bocado","New York","341 Broome St, New York, NY 10013",,nightclub
11481,Cassette,"New York","68-38 Forest Ave storefront B, Flushing, NY 11385",https://www.barcassettenyc.com/,nightclub
11482,"Central Park Lanes","New York","New York, NY",https://www.centralparknyc.org/,nightclub
11483,"Chatroom at Elsewhere","New York","599 Johnson Ave #1, Brooklyn, NY 11237",http://www.elsewhere.club/,nightclub
11484,"Chelsea Table & Stage","New York","Hilton Fashion District Hotel, 152 W 26th St, New York, NY 10001",http://chelseatableandstage.com/,nightclub
11485,"Chelsea's Hotel Hayden","New York","127 W 28th St, New York, NY 10001",https://www.hotelhaydennyc.com/,live_music
11486,"Chevy's","New York","105-20 Gerard Pl, Forest Hills, NY 11375",https://www.drivesunrisechevy.com/,nightclub
11487,Cielo,"New York","14 Little W 12th St, New York, NY 10014",,nightclub
11488,Cipriani,"New York","376 W Broadway, New York, NY 10012",https://www.cipriani.com/cipriani-downtown?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-downtown-nyc,nightclub
11489,"Cipriani 42nd St.","New York","110 E 42nd St, New York, NY 10017",https://ciprianievents.com/venue/new-york-42nd-street/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-42nd-events,nightclub
11490,"Civilian Hotel
Ring","New York",,,nightclub
11491,"Classic Car Club Manhattan","New York","1 PIER 76, 408 12th Ave, New York, NY 10018",http://classiccarclubmanhattan.com/,nightclub
11492,"Code Astoria","New York","20-30 Steinway St, Astoria, NY 11105",https://www.codeastorianyc.com/,nightclub
11493,"Common Country","New York","344 3rd Ave, New York, NY 10010",http://commoncountrybar.com/,nightclub
11494,"Common Country
Midnight","New York",,,live_music
11495,"Common Ground After Party","New York",,,nightclub
11496,"Concert Grove Pavilion, Prospect Park","New York","153 East Dr, Brooklyn, NY 11225",,nightclub
11497,Consigliere,"New York","31 Warren St, Newark, NJ 07102",https://www.consiglierewine.com/,nightclub
11499,Craftsman,"New York","3155 Broadway, New York, NY 10027",http://www.thecraftsmannyc.com/,nightclub
11500,DOM,"New York","287 Park Ave S, New York, NY 10010",https://dom-lounge.com/,nightclub
11501,"Dallas BBQ Restaurant","New York","1265 3rd Ave, New York, NY 10021",https://dallasbbq.com/,live_music
11502,Damballa,"New York","895 Broadway, Brooklyn, NY 11206",https://www.damballa.nyc/,nightclub
11503,"Desert 5 Spot","New York","94 Wythe Ave, Brooklyn, NY 11249",https://www.desertfivespot.com/ny,nightclub
11504,"Desert 5 Spot NY","New York",,,nightclub
11505,"Dive BK","New York","408 Troutman St, Brooklyn, NY 11237",https://www.divebarbk.com/,nightclub
11506,"Dream Midtown","New York","210 W 55th St, New York, NY 10019",https://www.hyatt.com/dream-hotels/en-US/nycdm-dream-midtown?src=corp_lclb_google_seo_nycdm&utm_source=google&utm_medium=organic&utm_campaign=lmr,nightclub
11507,"El Nico","New York","288 N 8th St, Brooklyn, NY 11211",https://elnico-rooftop.com/,nightclub
11508,"El Nico Rooftop Williamsburg","New York","288 N 8th St, Brooklyn, NY 11211",https://elnico-rooftop.com/,nightclub
11509,"El Nico Rooftop by The Penny Williamsburg","New York",,,nightclub
11510,"Electric Room","New York","Dream Downtown, by Hyatt, Lower Level, 355 W 16th St, New York, NY 10011",http://electricroomnyc.com/,nightclub
11511,"Elevate Nightclub","New York","123-07 Liberty Ave, South Richmond Hill, NY 11419",,nightclub
11512,"Elsie Penthouse","New York","1412 Broadway, New York, NY 10018",https://www.elsierooftop.com/,nightclub
11513,"Empire Hotel Rooftop","New York","44 W 63rd St, New York, NY 10023",/url?q=http://www.theempirerooftop.com/&opi=79508299&sa=U&ved=0ahUKEwiuhpfErtWRAxXbLUQIHUALMV8Q61gIGCgO&usg=AOvVaw0cp0b5ckqzcheduwhubmQW,nightclub
11514,"Empress Nautical Yacht","New York","1676 Dean St #1f, Brooklyn, NY 11213",http://nyprincesscruises.com/,nightclub
11515,"Everdene at Virgin Hotel","New York","1227 Broadway, New York, NY 10001",https://virginhotels.com/nyc/dine-and-drink/everdene/,live_music
11516,"Evol NewYork","New York","2 Thompson St 2nd Fl, New York, NY 10013",https://evolnyc.us/,nightclub
11517,"First Round's on Me Social Club","New York","109 W 25th St, New York, NY 10001",https://www.firstroundsonme.co/,nightclub
11518,Folly,"New York","92 W Houston St, New York, NY 10012",http://www.follynyc.com/,nightclub
11519,Frames,"New York","550 9th Ave, New York, NY 10018",http://www.framesnyc.com/,live_music
11520,"Frames Times Square","New York",,,nightclub
11521,"Gallery at Dream Downtown","New York","Lower Level, 355 W 16th St, New York, NY 10011",http://www.dreamhotels.com/downtown/meetings-events/default-en.html,live_music
11522,"Gansevoort Park Rooftop","New York","18 9th Ave, New York, NY 10014",https://www.gansevoorthotelgroup.com/gansevoort-meatpacking-nyc/eat-drink/gansevoort-rooftop,nightclub
11523,"Gilded Lily","New York",,http://gildedlilyevents.com/,nightclub
11524,Gospel,"New York","281 Lafayette St, New York, NY 10012",https://www.gospelnyc.com/,nightclub
11525,Griffin,"New York","Wells, NY 12190",,nightclub
11526,"Guy's American Kitchen","New York","229 West 43rd Street, 220 W 44th St, New York, NY 10036",,nightclub
11527,"HOA - HOME OF ASTORIA","New York",,,nightclub
11528,"Hana House","New York","345 Adams St, Brooklyn, NY 11201",https://www.hanahouse.co/,nightclub
11529,"Haswell Greens","New York","240 W 52nd St, New York, NY 10019",https://haswellgreens.com/,live_music
11530,Haus,"New York","135 Franklin St, Brooklyn, NY 11222",,nightclub
11531,"Hearsay Club NYC","New York","1370 Broadway, New York, NY 10018",https://hearsaysystems.com/,nightclub
11532,"Hello Bar BK","New York","1110 Nostrand Ave, Brooklyn, NY 11225",https://www.hellobarinc.com/,nightclub
11533,"Hendricks Hotel Rooftop","New York","2 New Montgomery St, San Francisco, CA 94105",https://www.piedpipersf.com/,nightclub
11534,Hill,"New York","New York, NY",,live_music
11535,"Hoa Astoria","New York",,,nightclub
11536,Hotel,"New York","107 Rivington St, New York, NY 10002",http://www.hotelonrivington.com/,nightclub
11537,"Hotel Alameda","New York","518 W 27th St Lower Level, New York, NY 10001",https://www.hotelalameda.com//?utm_source=google&utm_medium=organic&utm_campaign=business_listing,nightclub
11538,"Houston Hall","New York","222 W Houston St, New York, NY 10014",https://www.houstonhallny.com/,nightclub
11539,"Houston Hall
A Grand Beer Hall Celebration","New York",,,live_music
11540,"IDDC HQ","New York","420 E 79th St, New York, NY 10075",http://www.iddcnyc.com/,nightclub
11541,"IL Bastardo","New York","828 9th Ave, New York, NY 10019",https://www.ilbastardonyc.com/,nightclub
11542,"IYKYK ROOM","New York","35-28 Farrington St 1st Fl, Flushing, NY 11354",http://www.iykykny.com/,nightclub
11543,"Industry City","New York","220 36th St, Brooklyn, NY 11232",https://industrycity.com/,nightclub
11544,"Inside Park at St","New York","at, 325 Park Ave, E 50th St Entrance, New York, NY 10022",http://www.insideparknyc.com/,nightclub
11545,"Invite Only After Party","New York",,http://www.iopartyplanning.com/,nightclub
11546,"Iron Bar","New York","713 8th Ave, New York, NY 10036",https://ironbarnyc.com/,nightclub
11547,"Isola Brooklyn","New York","361 Metropolitan Ave, Brooklyn, NY 11211",http://www.isolabrooklyn.com/,nightclub
11548,J.Bespoke,"New York","121 E 27th St, New York, NY 10016",http://jbespoke.com/,nightclub
11549,"Jeromes
Sunday","New York",,,nightclub
11550,"Jewel Yacht","New York","11 W 51st St, New York, NY 10019",https://www.thejewelny.com/?utm_source=B2C&utm_medium=Google&utm_campaign=GoogleListing,nightclub
11551,"Kixby Hotel","New York","45 W 35th St, New York, NY 10001",https://www.kixby.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,live_music
11552,"Knickerbocker Rooftop","New York","6 Times Sq 17th Floor, New York, NY 10036",https://theknickerbocker.com/dine/st-cloud/,nightclub
11553,LAVO,"New York","105 W 28th St, New York, NY 10001",https://taogroup.com/venues/lavo-italian-restaurant-new-york/,nightclub
11554,"LAVO Nightclub","New York","369 W 16th St, New York, NY 10011",https://taodowntown.com/nightclub/,nightclub
11555,"LEVEL 2 (SECOND FLOOR) - HOME OF ASTORIA","New York",,,nightclub
11556,"LOST IN PARADISE","New York","11-01 43rd Ave, Long Island City, NY 11101",https://www.lostinparadiserooftop.com/,nightclub
11557,LPR,"New York",,,nightclub
11558,"Laissez Faire","New York","10 Theatre Alley, New York, NY 10038",https://laissezfaire.nyc/,nightclub
11559,"Laissez Faire
A Chic","New York",,,nightclub
11560,"Lalin's","New York","1131 Broadway, Brooklyn, NY 11221",http://lalinsbk.com/,nightclub
11561,"Late Late","New York","159 E Houston St, New York, NY 10002",,live_music
11562,Lately,"New York","23-08 44th Dr, Long Island City, NY 11101",http://www.latelycafelic.com/,nightclub
11563,"Le Bain, The Standard Hotel","New York",,,nightclub
11564,"Le Grande at The Time Hotel","New York","224 W 49th St, New York, NY 10019",https://www.hyatt.com/jdv-by-hyatt/en-US/lgajt-the-time-new-york?src=corp_lclb_google_seo_lgajt&utm_source=google&utm_medium=organic&utm_campaign=lmr,nightclub
11565,"Le Poisson Rouge","New York","158 Bleecker St, New York, NY 10012",http://lpr.com/,nightclub
11566,Libation,"New York","134 Plaza Dr, Buffalo, NY 14221",https://m.facebook.com/pages/category/Transit-Hub/Libation-Station-141701359230682/,nightclub
11567,"Lillistar Rooftop","New York","353 Bedford Ave, Brooklyn, NY 11211",http://www.lillistarbk.com/,nightclub
11568,"Little More","New York","111 Reade St, New York, NY 10013",http://littlemorenyc.com/,nightclub
11569,"Locust Grove","New York","2683 South Rd, Poughkeepsie, NY 12601",http://www.lgny.org/,nightclub
11570,"Lola Hoboken",Hoboken,"102 Sinatra Dr, Hoboken, NJ 07030",https://www.thelolahoboken.com/,nightclub
11571,Loosies,Manhattan,"145 Bowery, New York, NY 10002",https://taogroup.com/venues/loosies-nightclub-new-york/,nightclub
11572,"Los Feliz","New York","109 Ludlow St, New York, NY 10002",,nightclub
11573,"Love's Club","New York","106 Melrose St, Brooklyn, NY 11206",http://lovesclubnyc.com/,nightclub
11574,Lovejoys,"New York","412 Troutman St, Brooklyn, NY 11237",https://www.lovejoysnyc.com/,nightclub
11575,"Lower East Side NYE Party Pass","New York","110 Delancey St, New York, NY 10002",https://www.sourmousenyc.com/,nightclub
11576,"Lucky Strike","New York","11413 E 13th St N, Wichita, KS 67206",https://www.luckystrikeent.com/location/lucky-strike-wichita?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listings,nightclub
11577,"Lucky Strike - Times Square","New York",,,nightclub
11578,"Lucky Strike / Luxe","New York","60 Chelsea Piers, New York, NY 10011",https://www.luckystrikeent.com/location/lucky-strike-chelsea-piers?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listings,nightclub
11579,"Madame Tussauds","New York","234 W 42nd St, New York, NY 10036",https://www.madametussauds.com/new-york/tickets/?utm_source=local-listing&utm_medium=organic&utm_campaign=tickets,nightclub
11580,"Magic Hour Rooftop Bar & Lounge","New York","485 7th Ave 18th floor, New York, NY 10018",http://moxytimessquare.com/dining/magic-hour-rooftop-bar-lounge/,nightclub
11583,"Manhattan has to offer","New York","45 Rockefeller Plaza, New York, NY 10111",https://www.rockefellercenter.com/,nightclub
11584,"Maple NYC at the Night Hotel","New York","157 W 47th St, New York, NY 10036",,nightclub
11585,"Margaritaville LandShark","New York","560 7th Ave, New York, NY 10018",https://timessquare.landsharkbarandgrill.com/,nightclub
11586,"Market Hotel","New York","1140 Myrtle Ave, Brooklyn, NY 11221",http://markethotel.org/,nightclub
11587,"McCarren Hotel Rooftop Williamsburg","New York","595 Union Ave, Brooklyn, NY 11211",https://www.themccarren.com/,nightclub
11588,"MeatPacking Social Club","New York","403 W 13th St, New York, NY 10014",https://www.chez-margaux.com/,nightclub
11589,"Meatpacking NYC Party Pass","New York","New York, NY 10014",,nightclub
11590,Megu,"New York","355 W 16th St, New York, NY 10011",https://www.meguworldwide.com/,nightclub
11591,"Mehanata Bar","New York","113 Ludlow St, New York, NY 10002",http://www.mehanata.com/,nightclub
11592,"Millennium Broadway Hotel Ball Drop View","New York","145 W 44th St, New York, NY 10036",https://www.millenniumhotels.com/en/new-york/millennium-hotel-broadway-times-square/,nightclub
11593,"Mister H","New York","9 Crosby St, New York, NY 10013",https://www.morganshotelgroup.com/mondrian/mondrian-soho/eat-drink/mister-h,nightclub
11594,"Monarch Rooftop Lounge","New York","71 W 35th St, New York, NY 10001",http://www.monarchrooftop.com/,nightclub
11595,"Mood Ring","New York","1260 Myrtle Ave, Brooklyn, NY 11221",https://moodringnyc.club/,nightclub
11596,Motel,"New York","201 W 87th St, New York, NY 10024",https://www.centralparkwesthostelwg.com/,nightclub
11597,Motivo,"New York","915 Broadway, New York, NY 10010",,live_music
11598,"Mr Jones","New York","22 Jones St, New York, NY 10014",http://www.misterjonesnyc.com/,nightclub
11599,"Music For A While","New York","518 W 27th St Lower Level, New York, NY 10001",https://musicforawhile.nyc/,nightclub
11600,"Mykonos Blue","New York","420 E 59th St, Manhattan, NY 10022",http://www.mykoniangarden.com/,nightclub
11601,"NYC's date night party place","New York","707 8th Ave, New York, NY 10036",https://www.secretroomnyc.com/,nightclub
11603,"New York has to offer","New York","20595 Lorain Rd # 314, Cleveland, OH 44126",http://www.newyorklife.com/,nightclub
11605,Nightmoves,"New York","295 Grand St, Brooklyn, NY 11211",,nightclub
11606,No,"New York","56-06 Cooper Ave, Glendale, NY 11385",http://nowadays.nyc/,live_music
11607,Noir,"New York","357 W 16th St, New York, NY 10011",,nightclub
11608,"Old Savings Bank","New York","67 Bridge St, Glasgow G5 9JB, United Kingdom",http://thesavingsbank.inhouse.scot/,nightclub
11609,PH,"New York","617 W 46th St PH Floor, New York, NY 10036",http://www.thepenthouseny.com/,nightclub
11610,"PHD Terrace","New York","210 W 55th St, New York, NY 10019",https://www.phdterrace.com/,nightclub
11611,Pachita,"New York","1612 Newkirk Ave, Brooklyn, NY 11226",https://panchitasplace.dine.online/,nightclub
11612,"Pando Park Avenue","New York","450 Park Ave S, New York, NY 10016",,nightclub
11613,"Paris Cafe","New York","416 E Las Tunas Dr Unit C, San Gabriel, CA 91776",http://www.my-little-paris.com/,nightclub
11614,"Party on the Paddle Wheel Queen","New York","495 New St Suite A, Oceanside, NY 11572",http://paddlepub.com/longisland,nightclub
11615,"Patrick's","New York","5th Ave, New York, NY 10022",https://www.saintpatrickscathedral.org/,nightclub
11617,Petaluma,"New York",,,nightclub
11618,Pianos,"New York","158 Ludlow St, New York, NY 10002",http://pianosnyc.com/,nightclub
11619,"Pioneer Works","New York","159 Pioneer St, Brooklyn, NY 11231",https://pioneerworks.org/,nightclub
11620,"Planet Hollywood Times Square","New York","136 W 42nd St, New York, NY 10036",https://planethollywoodnyc.com/?y_source=1_MTA4MzQ0ODA0Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,nightclub
11621,Pranna,"New York","79 Madison Ave, New York, NY 10016",http://prannarestaurant.com/,nightclub
11622,Pravda,"New York","281 Lafayette St, New York, NY 10012",http://www.pravdany.com/,live_music
11623,"Premier Hotel Penthouse","New York","133 W 44th St, New York, NY 10036",https://www.millenniumhotels.com/en/new-york/millennium-premier-new-york-times-square/,nightclub
11624,"Pretty Ricky","New York","101 Rivington St, New York, NY 10002",http://www.prettyrickys.com/,nightclub
11625,"Printer's Alley","New York","215 W 40th St, New York, NY 10018",http://www.printersalleynyc.com/,live_music
11626,"Printer's and enjoy a five hour open bar","New York","653 11th Ave 16th Floor, New York, NY 10036",,nightclub
11627,"Public House NYC","New York","215 Chrystie St, New York, NY 10002",https://www.publichotels.com/?utm_source=local-directories&utm_medium=organic&utm_campaign=travelclick-localconnect,nightclub
11628,Queens,"New York","New York",http://www.queensbp.org/,nightclub
11629,"Radio City Music Hall","New York","1260 6th Ave, New York, NY 10020",https://www.msg.com/radio-city-music-hall,nightclub
11630,Rash,"New York","941 Willoughby Ave, Brooklyn, NY 11221",http://rash-bar.nyc/,nightclub
11631,"Refinery Hotel
Sunday","New York",,,live_music
11632,Rickey,"New York","210 W 55th St #1, New York, NY 10019",https://taogroup.com/venues/the-rickey-cocktail-lounge-new-york/,nightclub
11633,"Riff Raff","New York","1227 Broadway 39th Floor, New York, NY 10001",https://www.riffraffnyc.com/,nightclub
11634,"Rodney's Comedy Club","New York","1118 1st Ave, New York, NY 10065",http://www.rodneysnewyorkcomedyclub.com/,nightclub
11635,Rogue,"New York","154 Allen St, New York, NY 10002",http://www.roguegarms.com/,nightclub
11636,"Rooftop Bar & Club Lounge","New York","1150 Broadway, New York, NY 10001",http://www.230-fifth.com/,nightclub
11637,"Rosevale Cocktail Lounge","New York","305 W 48th St 2nd Floor, New York, NY 10036",https://rosevalenyc.com/,nightclub
11638,Royal,"New York","420 Park Ave S, New York, NY 10016",https://www.royaltonparkavenue.com/,nightclub
11639,"Royalton Hotel Rooftop","New York","44 W 44th St, New York, NY 10036",http://www.royaltonhotel.com/,nightclub
11640,"STK Meatpacking Rooftop","New York","26 Little W 12th St, New York, NY 10014",https://stksteakhouse.com/en-us/location/nyc-downtown/?gad_source=1&gbraid=0AAAAA9ZsvRDTVinv9ryZLGgsJ_f1OJpTj&gclid=EAIaIQobChMIyo3I5u6vigMVzWFHAR1wKSNiEAAYASAAEgLKoPD_BwE,nightclub
11641,"STK Meatpacking with their numerous VIP specials","New York","26 Little W 12th St, New York, NY 10014",https://stksteakhouse.com/venues/nyc-downtown/,nightclub
11642,"Salud Soho","New York","183 Grand St, New York, NY 10013",https://www.saludsoho.co/,live_music
11643,"Santo's Party House","New York","96 Lafayette St, New York, NY 10013",,nightclub
11644,"Sapphire Lounge","New York","LaGuardia Airport, Terminal B, Level 1A, Queens, NY 11371",https://account.chase.com/sapphire-airport-lounge?y_source=1_MTAzMTk4NzIwNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,nightclub
11645,"Se7en Lounge","New York","677 Washington Ave, Brooklyn, NY 11238",,nightclub
11646,"Sea Wolf","New York","19 Wyckoff Ave, Brooklyn, NY 11237",https://www.seawolfbk.com/,nightclub
11647,"Seven House Gallery","New York","35 Meadow St, Brooklyn, NY 11206",https://www.peerspace.com/pages/listings/5ae5e23a8a765b0c0043b98e?sort_order=2,nightclub
11648,"Shay & Ivy","New York","2122 Eggert Rd, Amherst, NY 14226",https://shaymazaesthetics.com/,nightclub
11649,"Silver Lining Lounge","New York","145 Bowery, New York, NY 10002",https://taogroup.com/venues/silver-lining-lounge-new-york/,live_music
11650,"Sir Henri Rooftop","New York","795 8th Ave 1st Fl, New York, NY 10019",http://sirhenrysnyc.com/,nightclub
11651,"Skinos NYC","New York",,,nightclub
11652,"Social Club","New York","101 E 69th St, New York, NY 10021",http://www.theunionclub.com/,nightclub
11653,"Somewhere Nowhere NYC","New York","112 W 25th St Floor 38 & 39, New York, NY 10001",https://www.somewherenowherenyc.com/,nightclub
11654,Space,"New York","34 W 32nd St Floor 11, New York, NY 10001",https://spacekaraoke.com/,nightclub
11655,Stage,"New York","340 W 50th St, New York, NY 10019",http://www.newworldstages.com/,nightclub
11656,"Stanton Social","New York","99 Stanton St, New York, NY 10002",,nightclub
11657,"Starchild Rooftop","New York","305 W 48th St, New York, NY 10036",https://starchildrooftop.com/,nightclub
11658,"Stitch Lounge","New York","63 Flushing Ave Bldg 3, Brooklyn, NY 11205",https://stitchnycinc.com/contact-1,nightclub
11659,"Sugar Mouse","New York","47 3rd Ave, New York, NY 10003",https://sugarmousenyc.com/,nightclub
11660,"Superior Ingredients Rooftop","New York",,,nightclub
11661,"Sutton Place has you covered on all three levels","New York","New York, NY 10022",,live_music
11662,"Sweetwater Social","New York","105 N 6th St, Brooklyn, NY 11211",http://www.sweetwaterny.com/,nightclub
11664,"TBA - Downtown NYC","New York","3795 10th Ave, New York, NY 10034",,nightclub
11665,"TBA - Secret Bushwick Location ","New York",,,nightclub
11666,"TBA - Secret East Williamsburg Locations & Green Room NYC","New York","401 Wythe Ave, Brooklyn, NY 11249",https://www.secretprojectrobot.org/,nightclub
11667,"TBA - The Queens Social - 3286 Steinway St Astoria, NY","New York","32-86 Steinway St, Astoria, NY 11103",,nightclub
