id,business_name,instagram_handle,partner_page_url,outreach_status,city,state,vibe_tags,music_genres,claim_token
1617,"St. Anselm",stanselmbk,https://lumina.viberyte.com/partner/1617,none,Brooklyn,NY,"[""upscale"", ""intimate""]",,st-anselm-12514
649,"Star Lounge bar",star_loungebar__,https://lumina.viberyte.com/partner/649,none,Brooklyn,NY,"[""vibrant"",""social"",""energetic""]","[""hip-hop"",""afrobeats"",""reggaeton"",""live-band""]",star-lounge-bar-2945
1519,"Sugar'd",sugardbk,https://lumina.viberyte.com/partner/1519,none,Brooklyn,NY,"[""upscale"", ""lively""]",,sugar-d-12416
671,"Sunday In Brooklyn",sundayinbrooklyn,https://lumina.viberyte.com/partner/671,none,Brooklyn,NY,,"indie,acoustic",sunday-in-brooklyn-2999
630,"Sunken Harbor Club",sunkenharborclubnyc,https://lumina.viberyte.com/partner/630,none,Brooklyn,NY,"[""vibrant"",""trendy"",""exclusive"",""instagram-worthy""]","[""hip-hop"",""afrobeats"",""latin"",""dancehall"",""house""]",sunken-harbor-club-2919
1598,"Surf Bar Seafood Restaurant & Grill",surfbarbrooklyn,https://lumina.viberyte.com/partner/1598,none,Brooklyn,NY,"[""lively"", ""casual""]",,surf-bar-seafood-restaurant-gr-12495
1584,"Sushi Lin Brooklyn Heights",sushilinny,https://lumina.viberyte.com/partner/1584,none,Brooklyn,NY,"[""intimate"", ""date_night""]",,sushi-lin-brooklyn-heights-12481
193,"Sushi On Me",sushionmenyc,https://lumina.viberyte.com/partner/193,none,Brooklyn,NY,"[""lively"",""energetic"",""cozy""]",[],sushi-on-me-1565
1513,"Sweet Catch BK",sweetcatchbk,https://lumina.viberyte.com/partner/1513,none,Brooklyn,NY,"[""casual"", ""lively""]",,sweet-catch-bk-12410
668,"Sweet Polly",sweetpollynyc,https://lumina.viberyte.com/partner/668,none,Brooklyn,NY,"[""intimate"",""trendy"",""vibrant"",""cozy"",""social""]","[""live-jazz"",""live-band""]",sweet-polly-2984
1585,"TONCHIN BROOKLYN",tonchinus,https://lumina.viberyte.com/partner/1585,none,Brooklyn,NY,"[""upscale"", ""trendy""]",,tonchin-brooklyn-12482
82,Tabu,tabu.bk,https://lumina.viberyte.com/partner/82,none,Brooklyn,NY,"[""vibrant"",""trendy"",""instagram-worthy""]","[""latin"",""reggaeton"",""pop""]",tabu-618
58,"Taste of Heaven",a_taste_of_heaven_ny,https://lumina.viberyte.com/partner/58,none,Brooklyn,NY,"[""cozy"",""inviting""]",[],taste-of-heaven-336
1537,"Terre| Pasta & Natural wine",terre.bk,https://lumina.viberyte.com/partner/1537,none,Brooklyn,NY,"[""upscale"", ""intimate""]",,terre-pasta-natural-wine-12434
48,"The Acoustik Garden Lounge",acoustikgardenlounge,https://lumina.viberyte.com/partner/48,none,Brooklyn,NY,"[""vibrant"",""cozy"",""lively"",""social""]","[""afrobeats"",""dancehall"",""edm"",""house"",""r&b"",""soca""]",the-acoustik-garden-lounge-236
653,"The Attic Hookah Cafe",theatticnyc,https://lumina.viberyte.com/partner/653,none,Brooklyn,NY,"[""vibrant"",""cozy"",""social""]","[""hip-hop"",""afrobeats"",""r&b""]",the-attic-hookah-cafe-2953
669,"The Binc",the_binc,https://lumina.viberyte.com/partner/669,none,Brooklyn,NY,"[""vibrant"",""lively"",""trendy"",""social""]","[""hip-hop"",""r&b"",""afrobeats""]",the-binc-2985
1477,"The Bush",bushdykebar,https://lumina.viberyte.com/partner/1477,none,Brooklyn,,,"[""mixed""]",the-bush-11677
665,"The C List Cocktail Bar",theclistcocktailbar,https://lumina.viberyte.com/partner/665,none,Brooklyn,NY,"[""vibrant"",""lively"",""trendy"",""social""]","[""hip-hop"",""r&b"",""afrobeats"",""soca""]",the-c-list-cocktail-bar-2981
1493,"The Cactus Shop",thecactusshopnyc,https://lumina.viberyte.com/partner/1493,none,Brooklyn,NY,"[""trendy"", ""lively""]",,the-cactus-shop-12390
640,"The Canary",thecanarybk,https://lumina.viberyte.com/partner/640,none,Brooklyn,NY,"[""vibrant"",""energetic"",""social""]","[""dancehall"",""hip-hop""]",the-canary-2930
657,"The Hidden Pearl",hiddenpearlbk,https://lumina.viberyte.com/partner/657,none,Brooklyn,NY,"[""vibrant"",""trendy"",""intimate"",""upscale""]","[""house"",""hip-hop""]",the-hidden-pearl-2968
1479,"The House",thehouse.nyc,https://lumina.viberyte.com/partner/1479,none,Brooklyn,,,"[""mixed""]",the-house-11682
1603,"The King of Fish",elreydelpescadooficial,https://lumina.viberyte.com/partner/1603,none,Brooklyn,NY,"[""upscale"", ""trendy""]",,the-king-of-fish-12500
636,"The Little Pig",thelittlepigbk,https://lumina.viberyte.com/partner/636,none,Brooklyn,NY,"[""vibrant"",""energetic"",""intimate""]","[""hip-hop"",""dancehall""]",the-little-pig-2925
676,"The Loft Steakhouse",theloftsteakhouse,https://lumina.viberyte.com/partner/676,none,Brooklyn,NY,,[],the-loft-steakhouse-3006
78,"The Love Lounge",lovesclubnyc,https://lumina.viberyte.com/partner/78,none,Brooklyn,NY,"[""vibrant"",""community-focused"",""unique""]","[""hip-hop"",""live-band"",""soca""]",the-love-lounge-549
1368,"The Meadows",thebrooklynmonarch,https://lumina.viberyte.com/partner/1368,none,Brooklyn,,,"Hip-Hop,Latin",the-meadows-11332
1618,"The Ox Tavern",westwoodbk,https://lumina.viberyte.com/partner/1618,none,Brooklyn,NY,"[""casual"", ""trendy""]",,the-ox-tavern-12515
1480,"The Red Pavilion",redpavilionbk,https://lumina.viberyte.com/partner/1480,none,Brooklyn,,"[""vibrant"",""energetic"",""lively""]","[""live-music"",""hip-hop"",""afrobeats""]",the-red-pavilion-11685
663,"The Richardson",therichardsonnyc,https://lumina.viberyte.com/partner/663,none,Brooklyn,NY,"[""vibrant"",""casual"",""social""]","[""live-jazz""]",the-richardson-2977
656,"The Roof",wholefoods,https://lumina.viberyte.com/partner/656,none,Brooklyn,NY,,"[""mixed""]",the-roof-2965
631,"The Rum Bar BK",therumbarbk,https://lumina.viberyte.com/partner/631,none,Brooklyn,NY,,"[""dancehall"",""soca""]",the-rum-bar-bk-2920
60,"The Simpson",chefwsimpson,https://lumina.viberyte.com/partner/60,none,Brooklyn,NY,"[""vibrant"",""casual"",""energetic""]","[""hip-hop"",""afrobeats"",""reggae""]",the-simpson-340
148,"The Simpson Restaurant & Bar",thesimpsonbk,https://lumina.viberyte.com/partner/148,none,Brooklyn,NY,"[""vibrant"",""energetic"",""community-oriented""]","[""dancehall""]",the-simpson-restaurant-bar-1168
1361,"The Sultan Room",thesultanroom,https://lumina.viberyte.com/partner/1361,none,Brooklyn,,"[""vibrant"",""energetic"",""trendy""]","[""live-music"",""afrobeats"",""hip-hop""]",the-sultan-room-11305
1627,"Trad Room",tradroom,https://lumina.viberyte.com/partner/1627,none,Brooklyn,NY,"[""cozy"", ""intimate""]",,trad-room-12524
1624,Traif,traifny,https://lumina.viberyte.com/partner/1624,none,Brooklyn,NY,"[""upscale"", ""trendy""]",,traif-12521
1583,Ume,ume.williamsburg,https://lumina.viberyte.com/partner/1583,none,Brooklyn,NY,"[""intimate"", ""cultural""]",,ume-12480
673,"Verde on Smith",verdeonsmith,https://lumina.viberyte.com/partner/673,none,Brooklyn,NY,,[],verde-on-smith-3002
1502,"Vine Bar",vinebk,https://lumina.viberyte.com/partner/1502,none,Brooklyn,NY,"[""intimate"", ""trendy""]",,vine-bar-12399
1620,"Vinegar Hill House",vinegarhillhouse,https://lumina.viberyte.com/partner/1620,none,Brooklyn,NY,"[""upscale"", ""intimate""]",,vinegar-hill-house-12517
51,"Viva Toro",vivatoro,https://lumina.viberyte.com/partner/51,none,Brooklyn,NY,"[""vibrant"",""energetic"",""fun""]","[""latin"",""house""]",viva-toro-261
1581,"Wasan Brooklyn",wasanbrooklyn,https://lumina.viberyte.com/partner/1581,none,Brooklyn,NY,"[""upscale"", ""intimate""]",,wasan-brooklyn-12478
1621,"Westville Dumbo",westvillenyc,https://lumina.viberyte.com/partner/1621,none,Brooklyn,NY,"[""casual"", ""family""]",,westville-dumbo-12518
667,"Whisk & Whiskey",whiskandwhiskeybklyn,https://lumina.viberyte.com/partner/667,none,Brooklyn,NY,"[""vibrant"",""social"",""lively"",""trendy""]","[""hip-hop"",""r&b"",""afrobeats"",""dancehall""]",whisk-whiskey-2983
1561,"White Maize",whitemaize,https://lumina.viberyte.com/partner/1561,none,Brooklyn,NY,"[""casual"", ""cultural""]",,white-maize-12458
642,"Witching Hour",witchinghourbk,https://lumina.viberyte.com/partner/642,none,Brooklyn,NY,"[""vibrant"",""energetic"",""lively""]","[""hip-hop"",""afrobeats"",""dancehall"",""house""]",witching-hour-2933
1528,"al di là Trattoria",aldilabrooklyn,https://lumina.viberyte.com/partner/1528,none,Brooklyn,NY,"[""intimate"", ""date_night""]",,al-di-l-trattoria-12425
118,atti.nyc,atti.nyc,https://lumina.viberyte.com/partner/118,none,Brooklyn,NY,"[""upscale"",""trendy"",""romantic""]",[],atti-nyc-997
1540,bar56,taste56wines,https://lumina.viberyte.com/partner/1540,none,Brooklyn,NY,"[""upscale"", ""date_night""]",,bar56-12437
688,"flamingoBABY Kitchen",flamingobabykitchen,https://lumina.viberyte.com/partner/688,none,Brooklyn,NY,,[],flamingobaby-kitchen-3027
1586,"ippudo V Brooklyn",ippudo,https://lumina.viberyte.com/partner/1586,none,Brooklyn,NY,"[""upscale"", ""trendy""]",,ippudo-v-brooklyn-12483
121,level.restaurant,level.restaurant,https://lumina.viberyte.com/partner/121,none,Brooklyn,NY,"[""vibrant"",""upscale"",""trendy"",""energetic""]","[""live-music""]",level-restaurant-1004
1610,"tava turkish and mediterranean",tavagrill,https://lumina.viberyte.com/partner/1610,none,Brooklyn,NY,"[""upscale"", ""intimate""]",,tava-turkish-and-mediterranean-12507
1108,"Cloverleaf Tavern",cloverleaftavern,https://lumina.viberyte.com/partner/1108,none,Caldwell,NJ,"[""lively"",""casual"",""welcoming""]","[""live-band""]",cloverleaf-tavern-10871
113,"il Vecchio Cafe",calandrasbakery,https://lumina.viberyte.com/partner/113,none,Caldwell,NJ,"[""upscale"",""romantic"",""cozy""]","[""mixed""]",il-vecchio-cafe-932
1974,"Hunkar Restaurant",hunkarrestaurant_nj,https://lumina.viberyte.com/partner/1974,none,Carlstadt,NJ,"[""cultural"", ""family""]",,hunkar-restaurant-12871
77,"Ou La",oulacarteret,https://lumina.viberyte.com/partner/77,none,Carteret,NJ,"[""upscale"",""trendy"",""vibrant""]","[""hip-hop"",""r&b"",""afrobeats""]",ou-la-507
996,"BRAZEIRO Churrascaria & Rodizio",brazeirobbq,https://lumina.viberyte.com/partner/996,none,"Cliffside Park",NJ,,[],brazeiro-churrascaria-rodizio-3647
976,"Blackbird Pub & Restaurant",bbpcliffside,https://lumina.viberyte.com/partner/976,none,"Cliffside Park",NJ,,[],blackbird-pub-restaurant-3611
998,"MINKA NIKKEI",minkanikkei,https://lumina.viberyte.com/partner/998,none,"Cliffside Park",NJ,,[],minka-nikkei-3650
970,"Rustica Lounge Bar & Restaurant",rusticaloungenj,https://lumina.viberyte.com/partner/970,none,"Cliffside Park",NJ,,"lounge,chill-out",rustica-lounge-bar-restaurant-3595
1002,"Sabor Y Punto Colombian Restaurant",saborypuntorestaurant,https://lumina.viberyte.com/partner/1002,none,"Cliffside Park",NJ,,[],sabor-y-punto-colombian-restau-3655
975,"Sedona Taphouse",sedonataphouse,https://lumina.viberyte.com/partner/975,none,"Cliffside Park",NJ,"[""lively"",""energetic"",""vibrant""]","[""live-music"",""dancehall"",""top-40""]",sedona-taphouse-3610
1965,"Sushi Bada Cliffside Park NJ - Omakase, Cocktail, Japanese Restaurant, Lounge",sushibada74,https://lumina.viberyte.com/partner/1965,none,"Cliffside Park",NJ,"[""upscale"", ""intimate""]",,sushi-bada-cliffside-park-nj-o-12862
997,"Villa Amalfi",villaamalfi,https://lumina.viberyte.com/partner/997,none,"Cliffside Park",NJ,,[],villa-amalfi-3648
1068,"Beirut Restaurant",mandalounrestaurantnj,https://lumina.viberyte.com/partner/1068,none,Clifton,NJ,"[""vibrant"",""cozy"",""inviting""]","[""live-music"",""pop""]",beirut-restaurant-3857
69,"Bubamara Cafe",cafebubamara,https://lumina.viberyte.com/partner/69,none,Clifton,NJ,"[""cozy"",""vibrant"",""friendly""]",[],bubamara-cafe-405
1062,"The Barrow House",thebarrownj,https://lumina.viberyte.com/partner/1062,none,Clifton,NJ,"[""vibrant"",""energetic"",""lively"",""social""]","[""hip-hop"",""r&b"",""afrobeats"",""dancehall""]",the-barrow-house-3839
1090,"Songbird Karaoke",songbirdcwood,https://lumina.viberyte.com/partner/1090,none,Collingswood,NJ,"[""romantic"",""trendy"",""date-friendly""]","[""karaoke""]",songbird-karaoke-10687
124,"The Pasta Shop",the.pasta.shop,https://lumina.viberyte.com/partner/124,none,Denville,NJ,"[""cozy"",""hidden-gem"",""casual""]",[],the-pasta-shop-1022
59,"Pietro's Pizzeria East Meadow",pietros_pizzeria_east_meadow,https://lumina.viberyte.com/partner/59,none,"East Meadow",NY,"[""cozy"",""friendly"",""inviting""]",[],pietro-s-pizzeria-east-meadow-337
108,Jarana,jarana.nj,https://lumina.viberyte.com/partner/108,none,"East Rutherford",NJ,"[""vibrant"",""festive"",""social""]","[""latin""]",jarana-850
994,"Brownstone Pancake Factory",brownstone_pancake_factory,https://lumina.viberyte.com/partner/994,none,Edgewater,NJ,,[],brownstone-pancake-factory-3644
995,"Caviar By DNHG",caviaredgewater,https://lumina.viberyte.com/partner/995,none,Edgewater,NJ,,[],caviar-by-dnhg-3646
969,"De Novo European Pub",denovoedgewater,https://lumina.viberyte.com/partner/969,none,Edgewater,NJ,,"[""house"",""top-40""]",de-novo-european-pub-3594
971,"Dino's Bar and Grill",dinos_nj,https://lumina.viberyte.com/partner/971,none,Edgewater,NJ,"[""lively"",""casual"",""local-favorite""]","[""live-music"",""rock""]",dino-s-bar-and-grill-3596
991,"Don Coqui",doncoquionthehudson,https://lumina.viberyte.com/partner/991,none,Edgewater,NJ,,"[""latin"",""live-music""]",don-coqui-3641
978,"Fleming’s Prime Steakhouse & Wine Bar",flemingssteakhouse,https://lumina.viberyte.com/partner/978,none,Edgewater,NJ,,"jazz,lounge",fleming-s-prime-steakhouse-win-3613
906,"Haven Riverfront Restaurant and Bar",havenedgewaterrestaurant,https://lumina.viberyte.com/partner/906,none,Edgewater,NJ,,[],haven-riverfront-restaurant-an-3463
1003,"Loui Boil",louiboil,https://lumina.viberyte.com/partner/1003,none,Edgewater,NJ,,[],loui-boil-3659
981,"Lulu Mediterranean Grill - Edgewater",lululoungejersey,https://lumina.viberyte.com/partner/981,none,Edgewater,NJ,"[""lively"",""trendy"",""instagram-worthy"",""casual"",""energetic""]","[""hip-hop"",""afrobeats"",""pop""]",lulu-mediterranean-grill-edgew-3616
993,"Madison Cafe & Grill",madisoncafeandgrilledgewater,https://lumina.viberyte.com/partner/993,none,Edgewater,NJ,,[],madison-cafe-grill-3643
1000,"Original Pancake House",ophedgewater,https://lumina.viberyte.com/partner/1000,none,Edgewater,NJ,,[],original-pancake-house-3652
974,"Pizza Club",pizzaclubnj,https://lumina.viberyte.com/partner/974,none,Edgewater,NJ,"[""lively"",""casual"",""social""]","[""mixed"",""karaoke""]",pizza-club-3606
992,"Rebecca's Edgewater-Mediterranean cuisine",rebeccasedgewater,https://lumina.viberyte.com/partner/992,none,Edgewater,NJ,,[],rebecca-s-edgewater-mediterran-3642
968,"Spirit Restaurant & Bar",spiritrestaurantbar,https://lumina.viberyte.com/partner/968,none,Edgewater,NJ,,[],spirit-restaurant-bar-3592
973,"Taverna Veranda",TavernaVeranda,https://lumina.viberyte.com/partner/973,none,Edgewater,NJ,"[""upscale"",""lively"",""trendy"",""instagram-worthy""]","[""live-music"",""pop""]",taverna-veranda-3600
986,"Terravita Edgewater",terravitanj,https://lumina.viberyte.com/partner/986,none,Edgewater,NJ,"[""upscale"",""trendy"",""romantic"",""instagram-worthy""]","[""live-music""]",terravita-edgewater-3628
977,"The River Palm Terrace",riverpalm_edgewater,https://lumina.viberyte.com/partner/977,none,Edgewater,NJ,"[""upscale"",""romantic"",""trendy""]","[""live-music"",""jazz""]",the-river-palm-terrace-3612
1004,"Urban Tomato",urban.tomato,https://lumina.viberyte.com/partner/1004,none,Edgewater,NJ,,[],urban-tomato-3660
212,"Clo Coffee",clocoffeeco,https://lumina.viberyte.com/partner/212,none,Edison,NJ,"[""cozy"",""hidden-gem"",""welcoming""]",[],clo-coffee-1769
1047,"DEL PORTO ITALIAN RESTAURANT",delportoitalianristorante,https://lumina.viberyte.com/partner/1047,none,Elizabeth,NJ,,[],del-porto-italian-restaurant-3799
1978,"KAI Restaurant & Bar",kai_restaurantbar,https://lumina.viberyte.com/partner/1978,none,Elizabeth,NJ,"[""upscale"", ""romantic""]",,kai-restaurant-bar-12875
1940,"La Tamaleria Colombiana NJ Elizabeth",latamaleriacolombiana,https://lumina.viberyte.com/partner/1940,none,Elizabeth,NJ,"[""cultural"", ""family""]",,la-tamaleria-colombiana-nj-eli-12837
1943,"Tiki Mojito",tikimojito,https://lumina.viberyte.com/partner/1943,none,Elizabeth,NJ,"[""lively"", ""date_night""]",,tiki-mojito-12840
1045,"Valenca Restaurant",valencarestaurant,https://lumina.viberyte.com/partner/1045,none,Elizabeth,NJ,,[],valenca-restaurant-3794
1933,"Mexcal Tequila Bar",mexcalnj,https://lumina.viberyte.com/partner/1933,none,Englewood,NJ,"[""lively"", ""group_friendly""]",,mexcal-tequila-bar-12830
159,czenenglewood,czenenglewood,https://lumina.viberyte.com/partner/159,none,Englewood,NJ,"[""vibrant"",""energetic"",""trendy"",""casual""]","[""hip-hop"",""r&b"",""live-music""]",czenenglewood-1317
213,"Tall Oaks Brew",talloaksbrew,https://lumina.viberyte.com/partner/213,none,Farmingdale,NJ,"[""vibrant"",""family-friendly"",""social""]","[""live-music"",""pop""]",tall-oaks-brew-1787
980,"JJ DAK",jj.dak,https://lumina.viberyte.com/partner/980,none,"Fort Lee",NJ,"[""vibrant"",""lively"",""energetic""]","[""hip-hop"",""r&b"",""dancehall""]",jj-dak-3615
982,"VENTANAS Restaurant and Lounge",ventanasatthemodern,https://lumina.viberyte.com/partner/982,none,"Fort Lee",NJ,"[""trendy"",""upscale"",""vibrant"",""instagram-worthy""]","[""hip-hop"",""afrobeats"",""top-40""]",ventanas-restaurant-and-lounge-3618
1022,"Farm & Flour",farm_flournj,https://lumina.viberyte.com/partner/1022,none,"Franklin Lakes",NJ,,[],farm-flour-3707
1952,"Samudhra Premium Restaurant & Lounge, Franklin Park, New Jersey",samudhrausa,https://lumina.viberyte.com/partner/1952,none,"Franklin Park",NJ,"[""upscale"", ""trendy""]",,samudhra-premium-restaurant-lo-12849
67,Charkol,thecharkol,https://lumina.viberyte.com/partner/67,none,Freehold,NJ,"[""upscale"",""trendy"",""romantic""]","[""upbeat"",""modern""]",charkol-393
166,"Da Rosario Ristorante",darosarionj,https://lumina.viberyte.com/partner/166,none,Freehold,NJ,"[""cozy"",""festive"",""family-friendly""]",[],da-rosario-ristorante-1396
1023,"Honey Day Cafe",honeyday.cafe,https://lumina.viberyte.com/partner/1023,none,"Glen Rock",NJ,,[],honey-day-cafe-3708
1006,"Rumba Cubana - Guttenberg",rumbacubana_official,https://lumina.viberyte.com/partner/1006,none,Guttenberg,NJ,"[""lively"",""energetic"",""vibrant""]","[""latin"",""reggaeton"",""live-music""]",rumba-cubana-guttenberg-3667
948,"Wild Rover Pub",wildrover_nj,https://lumina.viberyte.com/partner/948,none,Guttenberg,NJ,"[""vibrant"",""energetic"",""casual""]","[""live-music"",""rock""]",wild-rover-pub-3550
92,"Rats Restaurant",rats.restaurant,https://lumina.viberyte.com/partner/92,none,"Hamilton Township",NJ,"[""intimate"",""romantic"",""upscale"",""cozy""]",[],rats-restaurant-698
1945,"Urban Tandoor - Indian Restaurant & Bar, Harrison, New Jersey",urbantandoornj,https://lumina.viberyte.com/partner/1945,none,Harrison,NJ,"[""upscale"", ""trendy""]",,urban-tandoor-indian-restauran-12842
999,"Ivy Inn Restaurant & Bar",ivy_inn_restaurant,https://lumina.viberyte.com/partner/999,none,"Hasbrouck Heights",NJ,,[],ivy-inn-restaurant-bar-3651
1082,"Bottagra Restaurant",bottagra,https://lumina.viberyte.com/partner/1082,none,Hawthorne,NJ,,[],bottagra-restaurant-3884
1021,"Graze Brunch Kitchen",graze_brunch_kitchen,https://lumina.viberyte.com/partner/1021,none,Ho-Ho-Kus,NJ,,[],graze-brunch-kitchen-3704
921,"8th Street Tavern",8thstreettavern,https://lumina.viberyte.com/partner/921,none,Hoboken,NJ,,"rock,pop",8th-street-tavern-3494
940,"Anthony David's",anthonydavids_,https://lumina.viberyte.com/partner/940,none,Hoboken,NJ,,[],anthony-david-s-3535
932,"Antique Bar & Bakery",antique_bar_bakery,https://lumina.viberyte.com/partner/932,none,Hoboken,NJ,"[""trendy"",""upscale"",""vibrant"",""cozy""]","[""hip-hop"",""r&b"",""pop""]",antique-bar-bakery-3522
890,"Backstage Lounge",backstagehoboken,https://lumina.viberyte.com/partner/890,none,Hoboken,NJ,,"jazz,blues",backstage-lounge-3431
1646,Balaboosta,balaboostanyc,https://lumina.viberyte.com/partner/1646,none,Hoboken,NJ,"[""upscale"", ""intimate""]",,balaboosta-12543
923,"Belo Bar & kitchen",belobar,https://lumina.viberyte.com/partner/923,none,Hoboken,NJ,,"[""top-40""]",belo-bar-kitchen-3498
1634,"Bin 14",bin14winebar,https://lumina.viberyte.com/partner/1634,none,Hoboken,NJ,"[""upscale"", ""intimate""]",,bin-14-12531
919,"Black Bear Hoboken Bar & Grill",blackbearhoboken,https://lumina.viberyte.com/partner/919,none,Hoboken,NJ,,"[""live-band"",""top-40""]",black-bear-hoboken-bar-grill-3491
931,"Blue Eyes",blueeyeshoboken,https://lumina.viberyte.com/partner/931,none,Hoboken,NJ,,"[""live-jazz""]",blue-eyes-3520
1638,"Caffe Buon Gusto",cafebuongusto,https://lumina.viberyte.com/partner/1638,none,Hoboken,NJ,"[""casual"", ""group_friendly""]",,caffe-buon-gusto-12535
1633,"Chango Kitchen",changokitchen_official,https://lumina.viberyte.com/partner/1633,none,Hoboken,NJ,"[""lively"", ""cultural""]",,chango-kitchen-12530
925,"City Bistro",citybistrohoboken,https://lumina.viberyte.com/partner/925,none,Hoboken,NJ,,"rock,pop",city-bistro-3502
889,"Dear Maud",dearmaudnj,https://lumina.viberyte.com/partner/889,none,Hoboken,NJ,"[""cozy"",""vibrant"",""trendy"",""intimate"",""lively""]","[""live-music"",""pop""]",dear-maud-3430
930,"Del Frisco's Grille",dfgrille,https://lumina.viberyte.com/partner/930,none,Hoboken,NJ,,"lounge,ambient",del-frisco-s-grille-3517
939,"Dino & Harry's Steakhouse",dinoandharryssteakhouse,https://lumina.viberyte.com/partner/939,none,Hoboken,NJ,,[],dino-harry-s-steakhouse-3534
936,"Dipped N' Smashed",dippednsmashed,https://lumina.viberyte.com/partner/936,none,Hoboken,NJ,,[],dipped-n-smashed-3529
1642,"Dolsan Korean BBQ and Sushi Restaurant",dolsankorean,https://lumina.viberyte.com/partner/1642,none,Hoboken,NJ,"[""upscale"", ""group_friendly""]",,dolsan-korean-bbq-and-sushi-re-12539
935,"Elysian Cafe",elysiancafehoboken,https://lumina.viberyte.com/partner/935,none,Hoboken,NJ,,[],elysian-cafe-3528
934,"Grand Vin",grandvinhoboken,https://lumina.viberyte.com/partner/934,none,Hoboken,NJ,"[""cozy"",""vibrant"",""intimate""]","[""live-music"",""acoustic""]",grand-vin-3524
916,"Green Rock Tap & Grill",greenrockhoboken,https://lumina.viberyte.com/partner/916,none,Hoboken,NJ,,"[""top-40""]",green-rock-tap-grill-3484
1635,Halifax,halifax.hoboken,https://lumina.viberyte.com/partner/1635,none,Hoboken,NJ,"[""upscale"", ""trendy""]",,halifax-12532
941,"Il Tavolo di Palmisano",il_tavolo_di_palmisano,https://lumina.viberyte.com/partner/941,none,Hoboken,NJ,,[],il-tavolo-di-palmisano-3537
1643,"Jongro Gopchang",jongro.gopchang,https://lumina.viberyte.com/partner/1643,none,Hoboken,NJ,"[""upscale"", ""group_friendly""]",,jongro-gopchang-12540
943,"La Bouche",labouchecafe,https://lumina.viberyte.com/partner/943,none,Hoboken,NJ,,[],la-bouche-3540
944,"La Isla Downtown",laislahoboken,https://lumina.viberyte.com/partner/944,none,Hoboken,NJ,,"reggaeton,latin",la-isla-downtown-3543
1647,"Leblon Steak",leblonsteak,https://lumina.viberyte.com/partner/1647,none,Hoboken,NJ,"[""upscale"", ""date_night""]",,leblon-steak-12544
922,"Louise & Jerry's",louiseandjerrysbar,https://lumina.viberyte.com/partner/922,none,Hoboken,NJ,"[""iconic"",""family-friendly"",""lively""]","[""live-music"",""pop""]",louise-jerry-s-3496
872,"Madd Hatter Hoboken",maddhatterhoboken,https://lumina.viberyte.com/partner/872,none,Hoboken,NJ,,"electronic,pop,hip-hop",madd-hatter-hoboken-3401
1640,"Made in Dominican Republic",madein_domrep,https://lumina.viberyte.com/partner/1640,none,Hoboken,NJ,"[""intimate"", ""cultural""]",,made-in-dominican-republic-12537
1632,Metropolis,metropolishoboken,https://lumina.viberyte.com/partner/1632,none,Hoboken,NJ,"[""trendy"", ""rooftop""]",,metropolis-12529
917,"Mulligan's Pub",mulliganshoboken,https://lumina.viberyte.com/partner/917,none,Hoboken,NJ,"[""vibrant"",""casual"",""social""]","[""rock"",""pop""]",mulligan-s-pub-3488
1641,"Prime No. 7 x Ugly Chicken",primeno.7,https://lumina.viberyte.com/partner/1641,none,Hoboken,NJ,"[""intimate"", ""cultural""]",,prime-no-7-x-ugly-chicken-12538
1636,"Sassa Bienne Afro Caribbean and Cajun Restaurant",sassabiennenj,https://lumina.viberyte.com/partner/1636,none,Hoboken,NJ,"[""casual"", ""cultural""]",,sassa-bienne-afro-caribbean-an-12533
924,"Schmitty's Hoboken",schmittys_hoboken,https://lumina.viberyte.com/partner/924,none,Hoboken,NJ,"[""lively"",""energetic"",""social""]","[""hip-hop"",""live-music""]",schmitty-s-hoboken-3499
915,"Stingray Lounge",stingraylounge,https://lumina.viberyte.com/partner/915,none,Hoboken,NJ,"[""vibrant"",""lively"",""social""]","[""hip-hop"",""afrobeats"",""r&b""]",stingray-lounge-3483
1637,"Sun Island Bar-BQ & Jerk Supreme",sunislandsupreme,https://lumina.viberyte.com/partner/1637,none,Hoboken,NJ,"[""casual"", ""lively""]",,sun-island-bar-bq-jerk-supreme-12534
928,"Sushi Lounge",hobokensushilounge,https://lumina.viberyte.com/partner/928,none,Hoboken,NJ,,"[""hip-hop"",""top-40""]",sushi-lounge-3514
933,"The Brass Rail",thebrassrailnj,https://lumina.viberyte.com/partner/933,none,Hoboken,NJ,,"jazz,vintage",the-brass-rail-3523
937,"The Hive",hellofromthehive,https://lumina.viberyte.com/partner/937,none,Hoboken,NJ,,[],the-hive-3530
918,"The Madison Bar & Grill",_madisonbarandgrill,https://lumina.viberyte.com/partner/918,none,Hoboken,NJ,,"[""live-band"",""top-40""]",the-madison-bar-grill-3489
914,"The Shannon",shannonhoboken,https://lumina.viberyte.com/partner/914,none,Hoboken,NJ,,"electronic,hip-hop,pop",the-shannon-3479
920,"The Shepherd & the Knucklehead of Hoboken",theshep_hoboken,https://lumina.viberyte.com/partner/920,none,Hoboken,NJ,"[""vibrant"",""casual"",""social""]","[""live-music"",""rock""]",the-shepherd-the-knucklehead-o-3492
1639,"Tierra Colombia",tierracolombia_restaurante,https://lumina.viberyte.com/partner/1639,none,Hoboken,NJ,"[""upscale"", ""cultural""]",,tierra-colombia-12536
